request_id,male,score_A,score_B,edu_level_2,edu_level_3,cash_loan,employee,class
31826,0,0.3392876999089139,0.54037428169792,1,0,1,1,1
83338,1,0.5108529061799658,0.6092394159378278,1,0,1,0,0
157363,1,0.6986675550534175,0.7277418933434922,1,0,1,1,0
93506,1,0.3606125659189888,0.6856947547942461,1,0,1,0,0
88899,1,0.7016957740576931,0.5934406700416645,1,0,1,1,0
170351,1,0.4170996682522097,0.5888001890253446,0,1,1,1,0
163965,1,0.4776491548517548,0.6431682727235835,0,1,1,0,0
191484,0,0.4794489811780563,0.7071308449006316,0,1,1,1,0
156246,0,0.5531646987710016,0.4777117299057343,1,0,1,1,0
31180,0,0.8307666055019554,0.6700831018349432,1,0,1,0,0
142352,0,0.4614823912998385,0.5096989395449877,1,0,1,0,1
70144,0,0.722392890081304,0.3722737690416974,1,0,1,1,0
94866,1,0.3031463744186309,0.5908793120810863,1,0,1,1,0
147167,0,0.4884551844437485,0.6409922540017676,1,0,1,0,0
78086,1,0.3842068130556564,0.6219424612169234,1,0,1,0,0
119774,0,0.434733248750173,0.6241405949289757,1,0,1,1,0
129532,0,0.5108529061799658,0.527505373832961,1,0,0,1,0
154614,0,0.6279908192952864,0.5027626376955179,1,0,1,1,0
186651,1,0.5108529061799658,0.5069771893822592,1,0,1,0,1
14390,0,0.6925590674998008,0.7701065764564263,1,0,1,1,0
110060,0,0.6347055309763198,0.7282701618887683,1,0,1,0,0
48343,0,0.3979463219016906,0.639748357841913,0,0,0,0,0
168620,0,0.3139166772114369,0.7357596795422412,0,1,1,0,0
65134,0,0.4596904504249018,0.0220992790355122,1,0,1,1,0
73975,0,0.4543210601605785,0.4995699988883937,1,0,1,1,0
93471,1,0.5262949398096192,0.6745969564459874,1,0,1,0,0
91472,0,0.7597121819739279,0.7558335690292198,0,1,1,0,0
33636,1,0.4632753280912678,0.4631617448026084,1,0,1,0,0
42275,0,0.3842068130556564,0.6163891309222677,0,1,1,1,0
13483,0,0.3774042489507649,0.223593191752183,1,0,0,1,0
164605,0,0.2940831009471255,0.6927345627386773,0,1,1,1,0
73025,0,0.0811859431667211,0.4934693147145551,1,0,1,0,0
181837,0,0.4722533429586386,0.4882174383719332,1,0,0,1,0
25940,1,0.7490217048463391,0.3139080368929018,1,0,1,0,0
71016,1,0.7476633896301825,0.6422744520662322,1,0,1,0,0
147747,0,0.7136313997323308,0.5275707775817715,1,0,1,0,0
82143,1,0.1604889306273446,0.6628551530289758,0,1,1,0,0
41029,0,0.4614823912998385,0.5122179624745978,1,0,1,1,0
109991,0,0.5549467685334323,0.5614814979714434,1,0,1,1,0
105769,0,0.7076993447402619,0.5106333919530355,1,0,1,1,0
28099,0,0.5937175866150576,0.2090579882433106,1,0,1,1,0
180177,0,0.445396241560834,0.733363458803899,0,1,1,0,0
121171,0,0.7281412993111438,0.7189421139710197,1,0,1,1,0
4512,1,0.6956219298394389,0.5835222124251309,1,0,1,1,0
88941,1,0.6296742509538716,0.5951594828225585,0,0,1,1,0
125005,0,0.7165702448010511,0.4167365612296557,1,0,1,1,0
36304,0,0.646329897706246,0.7528022896590788,1,0,1,0,0
139233,1,0.4223696523543468,0.481930732091844,1,0,1,1,0
77847,0,0.4830501881366946,0.2420727579964626,0,1,1,1,0
103663,1,0.5154953751603267,0.4370958989041594,1,0,1,1,0
109733,0,0.838724852442103,0.7891017231585848,0,1,1,0,0
187477,0,0.1895952597360396,0.6880604603396241,1,0,1,0,0
61556,0,0.3672910183026313,0.1322316014449575,1,0,0,0,0
165681,0,0.8193176922872417,0.7448233559043099,0,0,1,0,0
64091,0,0.5108529061799658,0.5866383511849451,1,0,1,1,0
45577,1,0.4632753280912678,0.4697740500319709,1,0,1,1,0
89854,0,0.6528965519806539,0.4367677240911089,1,0,1,0,0
44214,0,0.2512394458905693,0.5213807996919213,1,0,1,1,0
91531,0,0.2925880073368475,0.7259618622546106,1,0,1,0,0
186550,0,0.3474182272002641,0.4347622302443521,1,0,1,1,0
3755,1,0.6674577419214722,0.6248687589884611,1,0,1,0,0
149236,0,0.5884877883422673,0.6926088745365221,1,0,1,1,0
23939,0,0.2985949897873972,0.3441569429998521,0,0,1,1,0
4561,0,0.7252764347002191,0.7438120894709225,1,0,1,0,0
129604,1,0.8050196619153701,0.5048945987347317,1,0,1,1,0
173779,0,0.7136313997323308,0.2872973033579243,0,1,0,1,0
153317,0,0.5280927512030451,0.4166462040632972,1,0,1,1,0
46304,0,0.7281412993111438,0.6309485191614984,0,1,1,0,0
56828,1,0.4794489811780563,0.6613434345168372,1,0,1,1,0
70601,0,0.3556387169923543,0.3489951409168315,1,0,0,0,0
194065,0,0.6195277080511546,0.5935620115604558,1,0,1,1,0
98143,0,0.3556387169923543,0.4078509439282161,0,1,1,1,0
151613,1,0.2970866116472028,0.6461837865871769,1,0,1,0,1
84393,1,0.5495965024956946,0.5785129782903068,0,1,1,0,0
176753,0,0.25533177083329,0.4246771863392633,0,1,1,1,0
148754,1,0.6296742509538716,0.4049811464186092,1,0,1,1,0
26604,0,0.3876253444214701,0.2981942560512394,1,0,1,0,0
13343,1,0.6075573001388961,0.6546510178630413,1,0,1,1,0
13301,0,0.4740512892789932,0.7404727070912851,1,0,1,1,0
101571,1,0.6263042766749393,0.1877287542418166,1,0,1,1,0
40549,0,0.7121551551910698,0.7240610228691895,0,1,1,1,0
188229,1,0.4740512892789932,0.4510121498571548,1,0,1,1,1
125277,1,0.6363761710860439,0.7199616943718364,0,1,1,0,0
91242,1,0.5108529061799658,0.6014765093898161,1,0,1,1,0
111349,0,0.524496446363472,0.4019758880446852,1,0,1,1,0
159773,0,0.4365064990977374,0.6971016928199412,1,0,1,1,0
12681,0,0.7597121819739279,0.5233340326509648,1,0,1,1,0
65111,1,0.3425288720742255,0.5026587697325481,0,1,1,1,1
181244,1,0.7662336700704004,0.6224821910306086,1,0,1,1,0
106870,0,0.7726311345553628,0.2331056493322453,1,0,1,0,0
77395,1,0.5108529061799658,0.7459894861999283,0,1,1,1,0
157196,0,0.1014593569914692,0.7388515273715808,0,1,1,0,1
146681,0,0.6496203111237195,0.6785064878550798,1,0,1,0,0
149210,0,0.7180328113294772,0.7323659623102423,1,0,1,1,0
180756,0,0.8004513396487078,0.7553125952543736,1,0,1,1,0
85558,1,0.6058362647264226,0.5205458351830087,0,1,1,1,0
151214,0,0.7544061731797895,0.3336629890131564,1,0,1,1,0
26768,0,0.4596904504249018,0.5995512425622918,1,0,1,1,0
128617,0,0.5602843280409464,0.5799786087031562,1,0,1,1,0
40454,1,0.7091891096653581,0.4697032407173529,1,0,1,1,0
54044,1,0.6706517530862718,0.0003866579509819,1,0,1,1,0
132282,0,0.4740512892789932,0.6975447759000913,1,0,1,1,1
3623,0,0.6528965519806539,0.6934555523437286,1,0,1,0,0
183935,1,0.7922644738669378,0.0152317363648926,1,0,1,1,0
91922,0,0.6075573001388961,0.2967136495814131,1,0,1,1,0
14016,0,0.2822484337007223,0.4722749227543728,1,0,1,1,0
181769,0,0.5108529061799658,0.7242095464958119,1,0,1,0,0
80030,1,0.3233112448967859,0.5526381939576098,1,0,1,0,0
153313,1,0.6925590674998008,0.3670357970336582,1,0,1,1,0
58330,0,0.4794489811780563,0.6128151614239629,1,0,1,1,0
177336,0,0.3360615207658242,0.4420627284675953,1,0,1,1,0
112693,1,0.6940926425266661,0.3978773071166225,1,0,1,0,0
78570,1,0.4992720153045617,0.5243540168841101,0,1,1,0,0
156314,0,0.0509793333928262,0.0924938245274568,1,0,1,0,1
89413,1,0.501075160239048,0.7272043064602596,1,0,1,0,0
167792,0,0.6738300778602003,0.4857753937660763,1,0,1,1,0
101379,1,0.5108529061799658,0.474962592664315,1,0,1,0,0
122367,0,0.3092753558842053,0.546272112205666,0,1,1,1,0
49935,0,0.656158373001177,0.1338686061122244,1,0,1,1,0
14990,1,0.5585066276769286,0.2228689553876925,1,0,1,1,0
145126,0,0.6910212267577837,0.5183733099015648,0,0,1,1,0
171204,0,0.3774042489507649,0.5615138031309291,1,0,1,1,0
157546,1,0.6144143775673561,0.6962514253734696,1,0,1,0,0
188644,1,0.6279908192952864,0.5971548023299236,0,0,1,1,0
28508,1,0.7801436381572275,0.6902247318228932,1,0,1,1,0
151433,1,0.2103502286944494,0.5678030171406678,1,0,1,1,0
142909,1,0.0932250953774744,0.6956591421460606,1,0,1,1,0
7953,0,0.4031416766587513,0.7479197144623475,1,0,1,1,0
70195,1,0.5673792367572691,0.7195779619427379,0,1,1,1,0
20408,0,0.5108529061799658,0.7453632839467711,0,1,1,0,0
186555,0,0.4471785780453068,0.6755466928465069,0,1,1,0,0
55461,0,0.6971469077844458,0.2930897022262147,1,0,0,1,0
119146,0,0.180887977767074,0.0066334092388565,1,0,1,1,0
87148,0,0.4118485559242397,0.4355684762331651,1,0,1,1,0
171674,0,0.5334816299804352,0.4631291216401121,1,0,1,0,0
54056,0,0.6006575372857061,0.3609710839935365,0,1,1,0,0
122080,0,0.0005272652387098,0.6794740487569525,1,0,0,0,1
21978,0,0.6528965519806539,0.565332825368456,0,1,1,0,0
166062,1,0.7267112092725122,0.4915781940021472,0,1,1,1,0
24083,1,0.1500851762342935,0.4349610723612359,1,0,1,1,1
144126,1,0.8555235867964663,0.6940363074052353,1,0,1,1,0
32217,0,0.4848514754962666,0.705438788007433,1,0,1,0,0
193373,1,0.8277026681625442,0.5559336774208574,1,0,1,1,0
58409,0,0.5172965813614878,0.5657626606501691,1,0,1,1,0
62918,0,0.1464420666789632,0.6099732063420196,0,1,1,0,0
40221,0,0.4902575124990026,0.2858978721410488,1,0,0,1,0
4164,0,0.4543210601605785,0.4295677321001929,0,0,1,1,0
39035,1,0.7826078370261895,0.6195640742106358,1,0,1,1,0
42761,0,0.363945238612397,0.6385934308636313,0,0,1,1,0
38390,1,0.7751552674785404,0.5306109694077424,1,0,0,0,0
90058,0,0.2238313174701554,0.670435910194245,1,0,1,1,0
145116,0,0.6127042441012546,0.7340854826339461,1,0,1,1,0
164798,0,0.3825018041447388,0.0355334435047105,0,1,1,1,0
142807,0,0.4650692149562261,0.7163455304182007,1,0,1,0,0
73280,0,0.7838324335199619,0.5145288008472164,1,0,1,1,0
21063,1,0.7062051096536562,0.6980520236255553,1,0,1,0,0
29523,0,0.3425288720742255,0.3877229751526375,1,0,1,1,1
144512,1,0.6577838002083306,0.2992111947281659,1,0,1,1,0
113926,0,0.25533177083329,0.6131108689305501,0,1,0,0,0
130517,1,0.6848276586890367,0.6544927962670168,1,0,1,1,0
137996,0,0.5108529061799658,0.2740324347557179,1,0,1,1,0
42912,0,0.6161216908872079,0.6454985429054778,0,0,1,1,0
36290,1,0.1359510441732951,0.6048995646388593,0,1,1,0,0
120654,0,0.7517237147741489,0.3318083450130531,1,0,1,1,0
48222,0,0.8214433128935934,0.6166062757478624,1,0,1,1,0
70333,1,0.7476633896301825,0.5791260481365432,1,0,1,0,0
7031,0,0.5108529061799658,0.2652563401861944,1,0,1,1,0
192046,1,0.4206109640437848,0.5665844446822604,1,0,1,0,0
193962,0,0.6296742509538716,0.6023463126493449,1,0,1,0,0
55589,1,0.7076993447402619,0.6390323918125206,1,0,1,1,0
84629,1,0.3944954053123993,0.2665197753925157,1,0,1,1,0
50613,0,0.6528965519806539,0.4746136009549832,0,1,1,0,0
43919,0,0.7700870700124128,0.5799040286270223,1,0,1,1,0
48047,1,0.511891801533151,0.2333911433076505,1,0,1,1,0
40626,1,0.5937175866150576,0.5880269794046508,1,0,1,1,0
165846,0,0.6023863442690867,0.6988396038011144,0,1,1,0,0
68197,0,0.5495965024956946,0.5842288485870312,1,0,1,0,0
48840,1,0.6127042441012546,0.3101900963476233,1,0,1,0,0
72528,0,0.7922644738669378,0.7129698833873419,1,0,0,1,0
2980,1,0.5531646987710016,0.5532165971269888,1,0,1,1,0
185966,0,0.5638350489514956,0.6193991232617329,1,0,1,0,1
116542,0,0.5108529061799658,0.6945886141400553,1,0,1,1,0
92127,0,0.7309873696832169,0.0177009042319264,1,0,1,1,0
95170,1,0.2985949897873972,0.685496781521758,1,0,1,0,0
92149,0,0.0920128093981064,0.6833051693069825,0,1,1,0,0
49701,0,0.7267112092725122,0.5952911979041314,1,0,1,0,1
54652,1,0.3201633668633456,0.4636185020648536,1,0,1,0,1
32128,0,0.190705947811054,0.24232159658355,0,1,1,1,1
121572,0,0.1624419982223248,0.0203848151904598,1,0,1,1,0
55055,0,0.5280927512030451,0.5688813333833367,0,1,1,0,0
132046,0,0.7421816117614419,0.5583292832665239,1,0,1,0,0
136468,0,0.3740208032583212,0.5513403251085309,1,0,1,0,0
135346,0,0.3201633668633456,0.7659183238802518,0,1,0,1,0
138867,0,0.4830501881366946,0.7105158000007865,1,0,1,0,0
24526,0,0.3217352821966848,0.8185757450009616,0,1,1,0,0
168829,0,0.5691487713619409,0.6270447390934656,1,0,1,0,0
109752,0,0.3457848024695955,0.3866385664261766,1,0,1,1,0
86046,1,0.4632753280912678,0.6661361327168113,1,0,1,1,0
170279,0,0.4048783643353997,0.484240578420873,0,1,1,0,0
29715,1,0.5352762504724826,0.5416014967465314,0,1,0,1,0
92008,0,0.1351060157401717,0.1481533656322608,1,0,1,1,1
103229,0,0.6577838002083306,0.2007754035972499,1,0,1,1,0
77293,0,0.3360615207658242,0.5619929349506644,1,0,1,1,0
180079,0,0.6380435278721609,0.6159960842229343,1,0,1,1,0
155158,1,0.0691742267133691,0.3058972426893695,1,0,1,1,1
69313,0,0.5108529061799658,0.575005894565376,0,1,1,0,0
12850,1,0.4650692149562261,0.7000669929106471,1,0,1,1,0
19978,1,0.3457848024695955,0.5164130718553631,0,0,1,1,0
92854,0,0.4812493411434029,0.236875544762289,1,0,0,1,0
148627,0,0.4812493411434029,0.4153871046182788,1,0,1,0,0
169745,0,0.4365064990977374,0.4760697109429222,0,1,1,0,0
95009,0,0.4118485559242397,0.530921402606887,1,0,1,0,0
6096,0,0.6754132910917112,0.7902312913973629,0,1,1,1,0
114212,0,0.5585066276769286,0.6397584374410658,1,0,1,0,0
88005,0,0.5849900404894085,0.2378215878658999,1,0,1,1,0
93889,1,0.7076993447402619,0.6794788112585981,0,1,1,1,1
144801,1,0.6430255641096323,0.6622244499987747,1,0,0,1,0
69467,1,0.6512602186973006,0.4768715647558312,1,0,1,1,0
183655,1,0.4794489811780563,0.3198913876766476,1,0,1,1,0
76745,1,0.0932250953774744,0.0031337548032305,1,0,1,0,0
32925,0,0.4974688893052743,0.6106181145492875,0,1,1,1,0
41606,0,0.3589512285783967,0.5353573202599574,0,0,0,1,0
36268,1,0.5046813193144684,0.6857277437768441,1,0,1,0,0
117039,0,0.6380435278721609,0.4664637034667362,1,0,1,1,0
98867,0,0.5280927512030451,0.6404989501314414,1,0,1,0,0
147942,0,0.5460231970049609,0.2444154720338893,1,0,1,0,0
151628,0,0.3842068130556564,0.4137206332045221,1,0,1,0,0
170689,0,0.4543210601605785,0.4151056843283537,1,0,1,1,0
157582,1,0.087304270713507,0.5825334091083092,1,0,1,0,0
170577,0,0.3523399726917038,0.5546538692478965,0,1,1,1,0
55721,1,0.4561097392782771,0.5591110498568566,1,0,1,1,0
191784,0,0.7557400501752248,0.6674770614458226,0,1,0,0,0
75714,1,0.4578995512067301,0.3587495803106109,0,1,1,0,0
63911,1,0.5108529061799658,0.5345032068045943,1,0,1,1,0
5151,0,0.4223696523543468,0.7430362607146452,1,0,1,0,0
177984,1,0.5656079814115492,0.4387806726374529,0,1,1,0,0
102360,0,0.2539628093363117,0.5015271426562594,0,1,1,1,0
56765,1,0.6863823354047934,0.0476602799228213,1,0,1,0,0
35798,1,0.5108529061799658,0.67663375664729,1,0,1,1,0
28140,0,0.3807996826489149,0.5928654618801965,0,1,1,0,0
115656,1,0.5154953751603267,0.2320830026051905,1,0,1,1,0
33035,1,0.248535557339522,0.5806816122826021,1,0,1,1,0
169545,0,0.5108529061799658,0.3653304939009064,0,1,0,0,0
19867,0,0.7281412993111438,0.3342661317317191,1,0,1,0,0
129239,1,0.5460231970049609,0.6851242204605892,0,1,1,1,0
60593,0,0.2445163919946749,0.5464618080938741,1,0,1,1,1
13048,0,0.7490217048463391,0.7538222812278162,0,1,1,1,0
88722,0,0.4329616670974407,0.5363145510360974,1,0,1,1,0
66167,1,0.7623356180684377,0.6562165464067312,1,0,1,1,0
48671,0,0.3217352821966848,0.6555996274034385,1,0,1,0,0
60175,0,0.6313545365850379,0.2653117484731741,1,0,1,1,0
143469,0,0.4083588531230431,0.6335568156715384,0,1,1,1,0
633,1,0.4066174366275036,0.1734140056984202,1,0,1,1,0
20984,0,0.1852020815902493,0.5318525576798125,0,1,1,1,1
34084,0,0.6347055309763198,0.0719553221055773,1,0,1,0,0
176151,1,0.2622489709189549,0.4722803728440996,1,0,1,0,0
92716,1,0.7209441499436497,0.7222090812523848,0,0,1,1,0
162568,0,0.5673792367572691,0.1141859504581251,1,0,1,0,0
47777,0,0.7194907850918436,0.3935372355277085,1,0,1,1,0
24542,1,0.175605979469379,0.2341235861067052,1,0,1,1,0
48283,0,0.5549467685334323,0.6663987006583071,0,1,0,0,0
113646,0,0.4543210601605785,0.6841657875525505,0,1,1,1,0
40471,0,0.7267112092725122,0.7299631934499632,0,1,1,0,0
86029,0,0.3842068130556564,0.167490163407329,1,0,1,0,0
93193,0,0.4014074137749511,0.6774179397416621,1,0,1,1,0
76517,0,0.511891801533151,0.5903875963876084,1,0,1,1,0
185676,0,0.5352762504724826,0.5239067755790231,1,0,1,1,0
111875,0,0.4400578303966329,0.4692348407239319,0,1,0,0,0
137533,0,0.7776594425716818,0.5298484018424328,1,0,1,1,0
17896,0,0.6545292802242897,0.6091613239763346,0,1,1,0,0
3732,0,0.7700870700124128,0.6600247202001214,1,0,1,1,0
59161,0,0.501075160239048,0.5927493338809818,0,1,1,1,0
23578,0,0.6195277080511546,0.0874966768853121,1,0,1,1,0
174622,1,0.5108529061799658,0.2835109219509991,1,0,1,1,0
115658,1,0.7366226976503176,0.4379569462838464,1,0,1,1,0
135442,1,0.5316861425197883,0.3100216755526125,0,1,1,1,0
110462,0,0.6212263380626669,0.5008547184144145,1,0,1,1,0
102564,0,0.2539628093363117,0.6580247716179839,1,0,1,0,0
118295,1,0.2910973802776635,0.4362137186432449,1,0,1,1,0
89805,1,0.3170317785834444,0.3096288896302463,1,0,1,1,1
55745,0,0.656158373001177,0.698153415226322,1,0,1,1,0
95736,1,0.5814837058057234,0.4817178049073504,1,0,1,0,1
149792,0,0.5797274227921155,0.5228921603785627,1,0,1,0,0
158102,0,0.5108529061799658,0.5056708110964598,1,0,1,1,0
10391,1,0.2636468134452008,0.7605721027392726,1,0,1,1,0
29865,0,0.4686596550493113,0.2007754035972499,1,0,1,1,0
19342,1,0.3170317785834444,0.7367405914315774,1,0,1,0,1
147300,0,0.158554899794863,0.228285644492235,1,0,1,1,0
144837,1,0.5744466170995097,0.6063776338164539,1,0,1,0,0
42647,0,0.3328505641648731,0.5887313593167078,0,1,1,0,0
57370,0,0.4311917977993083,0.2425906983306537,1,0,1,0,1
26318,0,0.8406665596573005,0.5012045982343784,1,0,1,1,0
1957,0,0.6446794549585961,0.1573197078245665,1,0,1,1,0
152769,0,0.25533177083329,0.4166196294915375,1,0,1,1,0
151324,0,0.5108529061799658,0.4045122511314378,1,0,1,0,0
128426,1,0.3376727217405312,0.2317596880728749,1,0,1,0,0
56354,0,0.0005272652387098,0.6987935786712841,0,0,1,1,0
17022,1,0.2580842039460289,0.5310357667136899,1,0,1,1,0
157368,1,0.7309873696832169,0.7045382819161651,1,0,1,1,0
55324,0,0.6610235391308081,0.746618808916669,1,0,0,0,0
80296,0,0.5406544504453575,0.6526955813446844,1,0,1,1,0
179358,1,0.5108529061799658,0.7495693693796038,0,1,1,1,0
59975,0,0.2471909382666521,0.1659680968363427,1,0,1,1,0
145011,1,0.324891229465852,0.3197106285761425,0,1,1,0,0
88903,0,0.324891229465852,0.6465386769953649,1,0,1,0,0
131313,1,0.7324033228040929,0.6452583160310311,0,1,1,1,0
175058,0,0.5334816299804352,0.544238824050406,0,1,1,0,0
45369,0,0.4848514754962666,0.6756856746641018,1,0,1,0,0
166748,1,0.4170996682522097,0.6578869752712853,1,0,1,1,0
7884,0,0.4884551844437485,0.5557987112673091,1,0,1,0,0
87772,0,0.2103502286944494,0.6555206238356543,0,1,0,0,0
110847,0,0.1500851762342935,0.5751341424205648,0,1,0,0,1
158517,0,0.520897599048938,0.6347541206571586,1,0,1,1,0
90833,0,0.4258928980051529,0.7411948583445989,1,0,0,1,0
144330,0,0.622922000268356,0.5853067302739583,1,0,1,1,0
139533,1,0.5108529061799658,0.470852679113497,1,0,1,0,0
119291,1,0.3825018041447388,0.7087765720776392,0,1,1,0,1
134925,1,0.8128226070575616,0.5974546137015648,1,0,1,1,0
121217,1,0.4776491548517548,0.6707112572713485,0,0,1,1,0
80179,0,0.8027454758994178,0.6598235079329203,1,0,1,1,0
79692,1,0.5620604831738043,0.477684449809737,1,0,1,1,0
61969,0,0.6801388218428291,0.4744336617730942,0,0,1,1,0
171821,1,0.6848276586890367,0.4135456084634055,1,0,1,1,0
113695,0,0.5028782772082183,0.6433940811499429,0,1,1,0,0
18086,1,0.6195277080511546,0.6543839990713856,0,0,1,0,0
88734,1,0.7675231046555077,0.6083332060612188,0,1,1,0,0
157836,1,0.3672910183026313,0.3052707950596917,1,0,1,0,0
111503,0,0.5779691187553125,0.1596792335026377,1,0,1,0,0
140885,0,0.4206109640437848,0.2556161560213347,1,0,1,1,0
102792,1,0.3910549766342248,0.5162492399559099,1,0,0,0,0
97500,0,0.6594055320683344,0.6898037697013999,0,1,1,0,0
193959,1,0.7636399214572418,0.7167630218497628,0,1,1,1,0
77790,0,0.7309873696832169,0.6401564829717079,1,0,1,1,0
85581,1,0.6075573001388961,0.5687794307736778,1,0,1,0,0
83086,0,0.1951984060044098,0.4228936704691611,1,0,1,1,0
71385,0,0.7047064232963289,0.6219630278992776,1,0,1,1,0
103086,1,0.6397075677637197,0.0064047054387262,1,0,1,1,1
93246,1,0.5108529061799658,0.6786257285798789,1,0,1,0,0
8371,0,0.7001838506835805,0.2095682825440823,1,0,1,1,0
192888,0,0.6658549219640212,0.7512036458692043,0,1,1,1,1
130291,0,0.3123653692278984,0.625422196147417,1,0,1,1,0
24361,1,0.622922000268356,0.4290480434880569,1,0,1,1,0
75744,1,0.4722533429586386,0.668912148948223,1,0,0,0,0
25432,1,0.3893387918468769,0.5058894576929346,1,0,1,1,0
64219,0,0.5108529061799658,0.6589394553549104,1,0,1,1,0
109555,0,0.6313545365850379,0.3993136231916385,0,1,1,1,0
124281,1,0.1674084472266241,0.5093054652440083,0,0,1,1,0
57810,0,0.4596904504249018,0.6473777741248368,1,0,1,1,0
25926,0,0.191821602413606,0.568623883985331,0,1,1,1,0
146245,0,0.4101025731788671,0.521064291004838,1,0,1,0,0
38293,0,0.1082263226697141,0.3995024656233843,1,0,1,1,0
131721,1,0.4241303111942548,0.5263988191306617,1,0,1,1,0
87599,0,0.5082869913916046,0.4161466833233137,1,0,1,0,0
135398,0,0.4974688893052743,0.556910584966803,1,0,1,1,1
169184,0,0.4686596550493113,0.2708465979585977,1,0,0,1,0
134930,0,0.3842068130556564,0.6953766537178275,0,1,1,0,0
84251,1,0.3474182272002641,0.4587225757277017,1,0,1,1,0
72773,0,0.5280927512030451,0.6451331688440922,0,1,1,1,0
104199,0,0.5620604831738043,0.1599082363986011,1,0,1,1,0
166916,0,0.6109913280868294,0.6090415721079087,0,1,1,0,0
34917,0,0.4066174366275036,0.3158752715773922,0,0,1,1,0
47935,0,0.6178261467332483,0.0494430209408999,1,0,1,1,0
100532,1,0.2735646775174348,0.0645129706237345,1,0,1,1,0
2312,0,0.3996756156233169,0.6319103702829941,1,0,1,1,0
179597,0,0.5280927512030451,0.7088036537692386,0,1,0,0,0
134215,1,0.6413682574954046,0.6943891055727953,0,1,1,1,0
178211,1,0.7557400501752248,0.7186946027461893,0,0,1,0,0
28990,1,0.8193176922872417,0.4753443303397526,1,0,1,1,0
59766,1,0.4866531565147181,0.4692620718056845,1,0,1,1,0
50010,0,0.6986675550534175,0.6564039854752164,0,1,1,1,0
150951,1,0.3944954053123993,0.155562269038425,1,0,1,1,0
192715,0,0.5352762504724826,0.692618185754322,0,1,1,0,0
160962,1,0.6212263380626669,0.5652468465002071,0,1,1,0,0
157129,0,0.6296742509538716,0.4849342143343003,1,0,1,0,1
167730,0,0.8435435389318647,0.5045556814915462,0,1,1,1,0
75170,0,0.6006575372857061,0.3774905173301473,1,0,1,1,0
148001,0,0.172495466777331,0.5059386528696657,1,0,1,0,1
137229,0,0.511891801533151,0.4990014429681856,0,1,1,0,0
86142,0,0.7209441499436497,0.7410060498027626,1,0,0,1,0
76049,0,0.5585066276769286,0.5288405100754134,1,0,1,1,0
113458,0,0.5919766183185521,0.6901966774788431,1,0,1,1,0
141011,0,0.6144143775673561,0.7075699363603529,1,0,1,1,0
151994,1,0.5046813193144684,0.7054933127339914,0,1,1,0,0
24778,1,0.1161249142719599,0.0020574420448675,0,1,1,0,0
102707,1,0.2837118826350007,0.0633081061791035,1,0,0,1,0
149914,1,0.5108529061799658,0.697959832674925,1,0,1,1,0
153131,0,0.1654074596555436,0.6126958172878005,0,1,1,0,0
152052,0,0.6006575372857061,0.6510778346682528,1,0,1,1,0
98691,1,0.6785676886853644,0.6599412977260477,1,0,1,1,0
125368,0,0.3154721549257734,0.3930989218884444,1,0,1,0,0
152552,0,0.4740512892789932,0.6197856835811922,1,0,1,1,0
146137,0,0.2353105173615833,0.4441672174719876,1,0,0,1,0
97001,1,0.6642482627052363,0.1128370816001769,1,0,1,0,0
87296,1,0.7121551551910698,0.6090415721079087,1,0,1,1,0
112699,0,0.4258928980051529,0.5807614783893521,1,0,1,1,0
84173,0,0.6848276586890367,0.1572733295432992,1,0,1,1,0
47686,1,0.191821602413606,0.6534189548033067,1,0,1,1,1
167206,1,0.6642482627052363,0.3987944610075859,1,0,1,1,1
18740,0,0.7910749129911773,0.6515943059778407,1,0,1,0,0
91272,0,0.3280631605201915,0.3373974942060272,1,0,1,0,0
43325,1,0.5136937663039473,0.5034022400832995,1,0,1,0,1
148178,0,0.4365064990977374,0.6675741251599911,1,0,1,0,0
103615,0,0.6279908192952864,0.3738234497302287,0,1,1,0,0
114814,0,0.5620604831738043,0.5632790178638671,1,0,1,1,0
114199,1,0.445396241560834,0.4258049132536548,1,0,1,1,1
47408,0,0.3123653692278984,0.116504286857023,0,1,1,1,0
169784,1,0.1819591097862785,0.2736236958468567,1,0,1,0,1
115391,1,0.6545292802242897,0.6885202389000242,1,0,1,1,0
100332,1,0.190705947811054,0.6260879356711869,1,0,1,1,0
32540,0,0.5108529061799658,0.5971548023299236,0,1,0,1,0
69873,0,0.0329772745049457,0.0158881702353923,1,0,1,1,1
14235,0,0.1766525794312139,0.7223143603969757,1,0,1,1,0
194562,1,0.6545292802242897,0.4302215814441176,1,0,1,0,0
93462,0,0.746300213050371,0.5413137432701065,1,0,1,1,0
145228,0,0.6178261467332483,0.5965918025717393,1,0,1,1,0
39881,0,0.41534714488434,0.45794081025308,1,0,1,1,1
144996,1,0.7530673920730478,0.5833255682631221,1,0,1,1,0
149656,1,0.7209441499436497,0.6480613658116009,1,0,1,1,0
32859,0,0.6144143775673561,0.2653117484731741,0,1,1,1,0
96740,0,0.7295666907060153,0.6825522819210125,0,1,1,1,0
37809,1,0.3807996826489149,0.6711699086564807,1,0,1,0,0
57737,0,0.6832688314232291,0.6743328855105704,1,0,1,1,0
183468,0,0.6594055320683344,0.6638855187529885,1,0,1,0,0
184722,1,0.6738300778602003,0.695126459090938,1,0,1,1,0
26834,1,0.6785676886853644,0.5763252929949124,1,0,1,1,0
